MONSTER_IDENTIFICATIE;MEETPUNT_IDENTIFICATIE;LOCATIE_CODE;TYPERING_OMSCHRIJVING;TYPERING_CODE;GROOTHEID_OMSCHRIJVING;GROOTHEID_ CODE;PARAMETER_OMSCHRIJVING;PARAMETER_ CODE;CAS_NR;EENHEID_CODE;HOEDANIGHEID_OMSCHRIJVING;HOEDANIGHEID_CODE;COMPARTIMENT_OMSCHRIJVING;COMPARTIMENT_CODE;WAARDEBEWERKINGSMETHODE_OMSCHRIJVING;WAARDEBEWERKINGSMETHODE_CODE;WAARDEBEPALINGSMETHODE_OMSCHRIJVING;WAARDEBEPALINGSMETHODE_CODE;BEMONSTERINGSSOORT_OMSCHRIJVING;BEMONSTERINGSSOORT_CODE;WAARNEMINGDATUM;WAARNEMINGTIJD (MET/CET);LIMIETSYMBOOL;NUMERIEKEWAARDE;ALFANUMERIEKEWAARDE;KWALITEITSOORDEEL_CODE;REFERENTIE;NOTITIE_CODE;NOTITIE_OMSCHRIJVING;STATUSWAARDE;OPDRACHTGEVENDE_INSTANTIE;MEETAPPARAAT_OMSCHRIJVING;MEETAPPARAAT_CODE;BEMONSTERINGSAPPARAAT_OMSCHRIJVING;BEMONSTERINGSAPPARAAT_CODE;PLAATSBEPALINGSAPPARAAT_OMSCHRIJVING;PLAATSBEPALINGSAPPARAAT_CODE;BEMONSTERINGSHOOGTE;REFERENTIEVLAK;EPSG;X;Y;ORGAAN_OMSCHRIJVING;ORGAAN_CODE;TAXON_NAME;GROEPERING_OMSCHRIJVING;GROEPERING_CODE;GROEPERING_KANAAL;GROEPERING_TYPE
;Lobith;LOBH;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Debiet uit Q-f relatie;other:F216;;;23-12-2021;00:00:00;;1520;1520;Normale waarde;;;;Ongecontroleerd;RIZAMON_AFVOER;;;;;;;-999999999;NVT;25831;713748,798641064;5748949,04523234;;;;;;;
;Lobith;LOBH;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Debiet uit Q-f relatie;other:F216;;;24-12-2021;00:00:00;;1462;1462;Normale waarde;;;;Ongecontroleerd;RIZAMON_AFVOER;;;;;;;-999999999;NVT;25831;713748,798641064;5748949,04523234;;;;;;;
;Lobith;LOBH;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Debiet uit Q-f relatie;other:F216;;;25-12-2021;00:00:00;;1429;1429;Normale waarde;;;;Ongecontroleerd;RIZAMON_AFVOER;;;;;;;-999999999;NVT;25831;713748,798641064;5748949,04523234;;;;;;;
;Lobith;LOBH;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Debiet uit Q-f relatie;other:F216;;;26-12-2021;00:00:00;;1412;1412;Normale waarde;;;;Ongecontroleerd;RIZAMON_AFVOER;;;;;;;-999999999;NVT;25831;713748,798641064;5748949,04523234;;;;;;;
;Lobith;LOBH;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Debiet uit Q-f relatie;other:F216;;;27-12-2021;00:00:00;;1410;1410;Normale waarde;;;;Ongecontroleerd;RIZAMON_AFVOER;;;;;;;-999999999;NVT;25831;713748,798641064;5748949,04523234;;;;;;;
;Lobith;LOBH;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Debiet uit Q-f relatie;other:F216;;;28-12-2021;00:00:00;;1498;1498;Normale waarde;;;;Ongecontroleerd;RIZAMON_AFVOER;;;;;;;-999999999;NVT;25831;713748,798641064;5748949,04523234;;;;;;;
;Lobith;LOBH;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Debiet uit Q-f relatie;other:F216;;;29-12-2021;00:00:00;;1768;1768;Normale waarde;;;;Ongecontroleerd;RIZAMON_AFVOER;;;;;;;-999999999;NVT;25831;713748,798641064;5748949,04523234;;;;;;;
;Lobith;LOBH;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Debiet uit Q-f relatie;other:F216;;;30-12-2021;00:00:00;;2225;2225;Normale waarde;;;;Ongecontroleerd;RIZAMON_AFVOER;;;;;;;-999999999;NVT;25831;713748,798641064;5748949,04523234;;;;;;;
;Lobith;LOBH;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Debiet uit Q-f relatie;other:F216;;;31-12-2021;00:00:00;;2713;2713;Normale waarde;;;;Ongecontroleerd;RIZAMON_AFVOER;;;;;;;-999999999;NVT;25831;713748,798641064;5748949,04523234;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;01-01-2016;12:00:00;;233,49;233.49;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;02-01-2016;12:00:00;;252,5;252.5;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;03-01-2016;12:00:00;;240,53;240.53;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;04-01-2016;12:00:00;;301,44;301.44;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;05-01-2016;12:00:00;;444,14;444.14;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;06-01-2016;12:00:00;;447,21;447.21;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;07-01-2016;12:00:00;;409,96;409.96;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;08-01-2016;12:00:00;;452,97;452.97;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;09-01-2016;12:00:00;;502,15;502.15;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;10-01-2016;12:00:00;;465,17;465.17;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;11-01-2016;12:00:00;;484,13;484.13;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;12-01-2016;12:00:00;;521,63;521.63;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;13-01-2016;12:00:00;;602,16;602.16;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;14-01-2016;12:00:00;;669,58;669.58;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;15-01-2016;12:00:00;;677,82;677.82;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;16-01-2016;12:00:00;;710,31;710.31;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;17-01-2016;12:00:00;;713,94;713.94;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;18-01-2016;12:00:00;;666,99;666.99;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;19-01-2016;12:00:00;;580,15;580.15;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;20-01-2016;12:00:00;;504,2;504.2;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;21-01-2016;12:00:00;;442,91;442.91;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;22-01-2016;12:00:00;;380,83;380.83;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;23-01-2016;12:00:00;;409,47;409.47;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;24-01-2016;12:00:00;;422,88;422.88;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;25-01-2016;12:00:00;;473,07;473.07;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;26-01-2016;12:00:00;;486,97;486.97;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;27-01-2016;12:00:00;;468,79;468.79;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;28-01-2016;12:00:00;;447,24;447.24;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;29-01-2016;12:00:00;;467,22;467.22;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;30-01-2016;12:00:00;;472,42;472.42;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;31-01-2016;12:00:00;;579,07;579.07;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;01-02-2016;12:00:00;;789,15;789.15;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;02-02-2016;12:00:00;;770,29;770.29;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;03-02-2016;12:00:00;;832,64;832.64;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;04-02-2016;12:00:00;;858,89;858.89;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;05-02-2016;12:00:00;;808,02;808.02;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;06-02-2016;12:00:00;;778,32;778.32;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;07-02-2016;12:00:00;;707,46;707.46;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;08-02-2016;12:00:00;;706,34;706.34;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;09-02-2016;12:00:00;;749,84;749.84;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;10-02-2016;12:00:00;;927,03;927.03;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;11-02-2016;12:00:00;;1179,58;1179.58;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;12-02-2016;12:00:00;;1206,43;1206.43;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;13-02-2016;12:00:00;;1086,21;1086.21;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;14-02-2016;12:00:00;;921,37;921.37;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;15-02-2016;12:00:00;;878,08;878.08;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;16-02-2016;12:00:00;;767,84;767.84;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;17-02-2016;12:00:00;;706,8;706.8;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;18-02-2016;12:00:00;;676,72;676.72;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;19-02-2016;12:00:00;;657,54;657.54;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;20-02-2016;12:00:00;;634,64;634.64;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;21-02-2016;12:00:00;;649,96;649.96;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;22-02-2016;12:00:00;;893,51;893.51;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
;Venlo;VENLO;;;Debiet;Q;;;;m3/s;;;Oppervlaktewater;OW;Gemiddelde;GEM;Rek. gem. afvoer over vorige 5 en volgende 5 min.(MSW90);other:F103;Steekbemonstering;SB;23-02-2016;12:00:00;;970,16;970.16;Normale waarde;;;;Gecontroleerd;LBXXREG_AFVOER;Stroomsnelheidsmeter;156;;;;;-999999999;NVT;25831;720154,244717933;5695587,47507599;;;;;;;
